gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,158.92,4151.89,1
Female,0,No,No,12,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.13,351.08,0
Female,1,No,No,13,No,No phone service,Fiber optic,,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,1139.83,1
Female,0,No,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.07,88.72,1
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.72,528.71,1
Male,0,No,No,18,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,146.09,2855.57,1
Male,0,Yes,Yes,19,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.11,1507.74,0
Female,0,No,No,22,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),152.9,3065.19,0
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,114.4,122.47,1
Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,125.35,3198.67,1
Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),101.64,99.14,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,66.41,65.9,1
Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),108.6,1514.59,1
Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,152.68,602.8,1
Male,1,No,No,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.83,1121.44,0
Female,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,137.17,1285.4,0
Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,140.29,2015.59,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,107.3,97.64,1
Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,159.43,4652.35,1
Male,1,No,No,22,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,77.58,1846.51,0
Female,1,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),154.93,4581.16,0
Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),117.52,105.93,1
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,122.52,446.69,1
Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.3,28.63,1
Male,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),140.36,1040.09,1
Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,121.87,477.62,1
Male,1,Yes,No,28,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.21,2040.95,0
Female,0,No,No,22,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.56,624.81,0
Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.72,459.1,1
Female,0,Yes,No,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.78,385.41,0
Female,1,No,No,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),151.45,2477.8,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,115.93,105.18,1
Male,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),124.63,3333.11,0
Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,150.94,3748.32,1
Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.97,539.1,1
Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),93.38,204.5,1
Male,0,No,No,24,Yes,Yes,DSL,,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),100.63,2352.91,1
Female,0,No,No,28,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,161.17,4448.58,1
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.91,29.83,1
Male,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,44.01,377.72,0
Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,136.95,3571.07,1
Female,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,145.44,2179.95,1
Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,71.85,65.33,1
Female,1,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,109.18,111.79,1
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.49,28.84,1
Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,122.82,3213.95,1
Male,0,Yes,Yes,23,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,72.5,1605.87,0
Female,0,No,No,5,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.49,150.2,1
Female,0,No,No,18,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,151.38,2499.45,1
Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),129.48,1471.97,1
Female,0,No,No,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.14,182.97,1
Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),74.1,673.34,0
Male,1,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,151.31,3641.36,1
Female,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.68,2315.78,0
Female,0,Yes,No,28,Yes,Yes,DSL,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.25,993.37,0
Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,97.8,1146.34,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,123.9,131.03,1
Male,0,Yes,Yes,16,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.58,485.06,0
Male,0,Yes,Yes,28,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.36,2974.79,1
Female,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,145.07,3974.59,1
Male,1,No,No,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,131.95,1716.13,1
Female,0,No,No,16,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.49,476.37,1
Female,0,No,No,12,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.3,341.14,1
Male,0,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,123.47,1672.66,1
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.54,95.73,1
Female,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.28,92.43,1
Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,131.37,574.6,1
Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,147.9,554.09,1
Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,131.8,596.0,1
Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,146.96,4295.94,1
Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),116.87,1494.39,1
Female,0,No,No,4,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,42.92,157.56,1
Male,1,No,No,26,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),160.01,4313.15,0
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),109.26,110.25,1
Female,0,Yes,Yes,26,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,71.63,2041.36,0
Female,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,136.95,2071.74,1
Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),127.24,748.78,1
Male,0,No,No,19,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.78,551.47,0
Male,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,156.53,3644.56,1
Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,116.22,117.36,1
Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,138.33,3394.88,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,34.65,917.06,1
Female,0,No,Yes,12,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.14,373.94,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,101.64,100.19,1
Male,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,163.27,4243.29,1
Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),131.66,1359.83,1
Male,0,No,No,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.29,386.78,1
Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),139.06,1022.94,1
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.78,61.73,0
Female,1,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,138.91,689.02,1
Female,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),162.54,4778.02,1
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,131.59,126.08,1
Male,0,No,Yes,24,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.0,735.95,0
Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),137.53,507.42,1
Male,0,No,No,18,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),146.23,2556.32,1
Female,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,122.89,1750.32,1
Female,1,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),92.15,780.55,1
Male,0,Yes,Yes,15,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.32,544.5,0
Male,0,Yes,No,11,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,48.94,521.09,1
Female,0,Yes,Yes,18,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),144.49,2794.39,1
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,114.91,463.76,1
Male,0,Yes,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.07,214.01,1
Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.02,1299.07,1
Male,0,Yes,Yes,27,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.83,898.54,0
Male,0,Yes,Yes,3,Yes,No,Fiber optic,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.42,78.89,1
Male,1,Yes,No,23,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),157.83,3745.98,1
Male,0,No,No,10,Yes,No,Fiber optic,,No,No,No,No,No,Month-to-month,No,Electronic check,107.74,1004.49,1
Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),123.9,1296.25,1
Female,0,Yes,Yes,21,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,70.61,1615.27,0
Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.43,307.95,1
Female,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,144.93,1826.37,1
Male,0,Yes,No,28,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,71.56,2026.91,1
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,121.22,244.99,1
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),101.93,374.63,1
Male,0,No,Yes,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.28,2903.56,1
Male,0,Yes,Yes,24,Yes,Yes,DSL,,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,117.45,2696.14,1
Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.78,1443.02,1
Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,116.29,3450.41,1
Female,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,145.72,2555.78,1
Male,1,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,138.4,959.44,1
Male,0,No,No,11,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,43.64,470.19,1
Female,0,Yes,No,28,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.78,740.31,0
Male,0,No,No,2,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,51.18,101.15,1
Female,0,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.0,108.94,1
Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.23,105.2,1
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,110.34,101.38,1
Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),145.72,424.63,1
Male,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,140.79,148.04,1
Male,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.07,27.77,1
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,107.81,103.76,1
Female,0,Yes,Yes,27,Yes,No,DSL,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.51,819.51,0
Female,0,No,No,16,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.0,435.77,1
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.65,64.01,1
Male,0,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.52,122.57,1
Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,123.25,3048.96,1
Female,1,No,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,137.75,1393.43,1
Female,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,78.52,366.38,1
Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,87.0,800.77,1
Male,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.0,112.82,1
Male,1,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,159.14,4809.89,1
Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,64.31,420.36,1
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.35,56.78,1
Female,0,Yes,No,28,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.59,2243.7,0
Female,0,No,No,26,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,138.48,3264.47,1
Female,0,No,No,16,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),94.39,1469.07,1
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,132.38,138.54,1
Male,0,Yes,Yes,6,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),64.45,411.48,1
Female,0,No,No,15,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.16,507.69,1
Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,167.55,4261.34,1
Male,1,Yes,No,23,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,143.12,3599.71,1
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,130.28,1954.1,1
Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,101.06,280.0,1
Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,147.17,1850.71,1
Female,0,Yes,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.0,111.82,1
Male,0,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,35.38,38.84,1
Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,74.1,443.3,1
Female,1,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,146.16,675.61,1
Female,0,No,No,21,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,137.39,3015.13,1
Male,1,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,142.1,685.35,1
Male,0,No,Yes,20,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),37.12,816.21,0
Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,109.04,478.01,1
Male,0,Yes,Yes,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.47,1053.05,1
Male,0,Yes,No,27,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,122.82,3070.63,1
Male,0,No,No,20,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,130.64,2710.45,1
Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,139.56,256.4,1
Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,130.79,3198.94,1
Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.84,258.18,1
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.65,27.93,1
Female,0,No,No,2,Yes,No,Fiber optic,,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,145.58,284.12,1
Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,29.22,95.96,0
Female,0,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,143.98,2367.79,1
Male,0,No,No,14,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.9,361.27,0
Male,0,No,Yes,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.87,323.68,0
Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,109.04,1407.72,1
Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),77.94,327.95,1
Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,122.45,3763.28,1
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,122.96,132.83,1
Female,0,Yes,Yes,26,Yes,Yes,DSL,,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,160.66,4303.87,1
Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,66.19,446.1,1
Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,128.98,1226.42,1
Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,121.44,1162.75,1
Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,135.36,873.86,1
Female,0,Yes,Yes,21,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),101.43,2140.87,1
Male,0,Yes,Yes,26,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),29.0,715.45,0
Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,71.27,131.51,1
Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,137.32,1259.82,1
Female,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,112.74,2588.95,1
Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,131.08,1289.86,1
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,110.06,118.98,1
Female,0,No,Yes,19,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.65,590.35,0
Female,1,Yes,No,27,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.94,2227.77,1
Male,1,Yes,No,1,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),52.85,54.05,0
